x,z
-430.3040,-335.4706
-427.9524,-339.9480
-425.7248,-344.3816
-423.7630,-348.8635
-422.1052,-353.3837
-420.8249,-357.9589
-419.8204,-362.6115
-418.9160,-367.2662
-417.9677,-371.8910
-417.0606,-376.5469
-416.3505,-381.2447
-415.9783,-385.9983
-415.6849,-390.9479
-415.4082,-395.9938
-415.1550,-401.0715
-415.0246,-406.1620
-415.0071,-411.2699
-415.1735,-416.3860
-415.5716,-421.5050
-416.2785,-426.6238
-417.4204,-431.5375
-419.0145,-436.4023
-420.8470,-441.1841
-422.8083,-445.8755
-424.8155,-450.4308
-426.9150,-455.0455
-429.0047,-459.5620
-431.1249,-464.1155
-433.2372,-468.6390
-435.3500,-473.1757
-437.4367,-477.7014
-439.5042,-482.2581
-441.5141,-486.7837
-443.4957,-491.3952
-445.3581,-495.9481
-447.1363,-500.6289
-448.7585,-505.2573
-450.3859,-509.9373
-452.0422,-514.6493
-453.7141,-519.3308
-455.3995,-523.9969
-457.0944,-528.6788
-458.7754,-533.3548
-460.4330,-538.0360
-462.0549,-542.7339
-463.6322,-547.4410
-465.1688,-552.1649
-466.6674,-556.9080
-468.1198,-561.6462
-469.5374,-566.4073
-470.9238,-571.1933
-472.2432,-575.9393
-473.5114,-580.7566
-474.7265,-585.5846
-475.8977,-590.4109
-477.0418,-595.2686
-478.1543,-600.1168
-479.2518,-604.9819
-480.3270,-609.8430
-481.3848,-614.7277
-482.4165,-619.5951
-483.4367,-624.4909
-484.4448,-629.3904
-485.4368,-634.2412
-486.4553,-639.1791
-487.4940,-644.0848
-488.5654,-648.9257
-489.6609,-653.7746
-490.7661,-658.6549
-491.8691,-663.5187
-492.9659,-668.3763
-494.0515,-673.2334
-495.1232,-678.0931
-496.1770,-682.9568
-497.2141,-687.8266
-498.2414,-692.7018
-499.2642,-697.5786
-500.2794,-702.4737
-501.2661,-707.3477
-502.2373,-712.2377
-503.1963,-717.1261
-504.1510,-722.0135
-505.1102,-726.9034
-506.0823,-731.7949
-507.0709,-736.6851
-508.0796,-741.5683
-509.0972,-746.4337
-510.1046,-751.3277
-511.1083,-756.2319
-512.1188,-761.1397
-513.1389,-766.0268
-514.1840,-770.9184
-515.2649,-775.8118
-516.3858,-780.6924
-517.5541,-785.5522
-518.7918,-790.4320
-520.1282,-795.2939
-521.6175,-800.1192
-523.2676,-804.8549
-525.1062,-809.5647
-527.1018,-814.2095
-529.2265,-818.7866
-531.5530,-823.2551
-534.1447,-827.5664
-536.9752,-831.7274
-539.9917,-835.7058
-543.1456,-839.5248
-546.3477,-843.3285
-549.4657,-847.1410
-552.6091,-850.8887
-555.8383,-854.4953
-559.2182,-857.9393
-562.7328,-861.2439
-566.3480,-864.4496
-570.0610,-867.5412
-573.8681,-870.5272
-577.7729,-873.3960
-581.7729,-876.1352
-585.8645,-878.7126
-590.0557,-881.0425
-594.4149,-883.1054
-598.8696,-885.0169
-603.3668,-886.8691
-607.8831,-888.7003
-612.4663,-890.4338
-617.0977,-891.9925
-621.8250,-893.4800
-626.6226,-894.8350
-631.4329,-896.0683
-636.3201,-897.1929
-641.2264,-898.1441
-646.1948,-898.8988
-651.1641,-899.4994
-656.1493,-899.9531
-661.1490,-900.2324
-666.1606,-900.3254
-671.1745,-900.2213
-676.1801,-899.9073
-681.1630,-899.3386
-686.1077,-898.4672
-690.9937,-897.3874
-695.8289,-896.1561
-700.6126,-894.7854
-705.3321,-893.2632
-709.9842,-891.5744
-714.5603,-889.7127
-719.0471,-887.6920
-723.4636,-885.5213
-727.8287,-883.2319
-732.1425,-880.8510
-736.4044,-878.3902
-740.6235,-875.8718
-744.7991,-873.2970
-748.9342,-870.6757
-753.0298,-868.0082
-757.0987,-865.3168
-761.1179,-862.5708
-765.0581,-859.7319
-768.8867,-856.7534
-772.5807,-853.6135
-776.1857,-850.3711
-779.7289,-847.0522
-783.2007,-843.6438
-786.6113,-840.1538
-789.9669,-836.5903
-793.2815,-832.9691
-796.5561,-829.2938
-799.7707,-825.5676
-802.9355,-821.7877
-806.0449,-817.9484
-809.1044,-814.0507
-812.1027,-810.0864
-815.0270,-806.0467
-817.8922,-801.9343
-820.7064,-797.7472
-823.4163,-793.5584
-826.0603,-789.3011
-828.6322,-784.9638
-831.0458,-780.5516
-833.3153,-776.0636
-835.4979,-771.4465
-837.5240,-766.9007
-839.4983,-762.2252
-841.3579,-757.5894
-843.1665,-752.8755
-844.9008,-748.1787
-846.5910,-743.4386
-848.2102,-738.6963
-849.7889,-733.9303
-851.3484,-729.1634
-852.9141,-724.4020
-854.4797,-719.6356
-856.0097,-714.8657
-857.5170,-710.0881
-859.0141,-705.2986
-860.4913,-700.5387
-861.9309,-695.7819
-863.2866,-690.9305
-864.5393,-686.0677
-865.7036,-681.1772
-866.7835,-676.2705
-867.7929,-671.3452
-868.7402,-666.4215
-869.6440,-661.4652
-870.5043,-656.5392
-871.3480,-651.5650
-872.1764,-646.6087
-873.0042,-641.6785
-873.8636,-636.6873
-874.7580,-631.7443
-875.7121,-626.8498
-876.7893,-621.8750
-877.9930,-616.9565
-879.2939,-612.1005
-880.7130,-607.2785
-882.2563,-602.4998
-883.9120,-597.7785
-885.6569,-593.0782
-887.4092,-588.4173
-889.0985,-583.7377
-890.6647,-579.0235
-892.1241,-574.2707
-893.5187,-569.4873
-894.8889,-564.6822
-896.2787,-559.8628
-897.7323,-555.0472
-899.2944,-550.2465
-900.9874,-545.4827
-902.8007,-540.7971
-904.5933,-536.1218
-906.3941,-531.4346
-908.2569,-526.7470
-910.2346,-522.0791
-912.3787,-517.4596
-914.7799,-512.9314
-917.5474,-508.5760
-920.6440,-504.4903
-923.8901,-500.5499
-927.2662,-496.7501
-930.7718,-493.1114
-934.4196,-489.6765
-938.2146,-486.4796
-942.1925,-483.5465
-946.2351,-480.7507
-950.3000,-477.9962
-954.4126,-475.3510
-958.5984,-472.8662
-962.8869,-470.5986
-967.2843,-468.6009
-971.8185,-466.9895
-976.4865,-465.8185
-981.2492,-464.9458
-986.0526,-464.3357
-990.8826,-463.9657
-995.7224,-463.8232
-1000.5568,-463.9007
-1005.3837,-464.1927
-1010.1908,-464.6547
-1014.9567,-465.3791
-1019.7003,-466.4459
-1024.4483,-467.7437
-1029.1933,-469.2061
-1033.9272,-470.7959
-1038.6811,-472.4068
-1043.4433,-474.0435
-1048.1776,-475.7381
-1052.8292,-477.4779
-1057.5251,-478.9192
-1062.3505,-479.8736
-1067.2319,-480.5112
-1072.1097,-480.9858
-1077.0043,-481.4196
-1081.8528,-481.8428
-1086.6752,-482.1407
-1091.3025,-481.9923
-1096.0780,-481.4073
-1100.8477,-480.6706
-1105.6215,-479.8740
-1110.3667,-479.0260
-1114.9970,-477.9785
-1119.4237,-476.4898
-1123.8091,-474.4961
-1128.1016,-472.3178
-1132.4106,-470.0301
-1136.7034,-467.6392
-1140.9505,-465.1181
-1145.1001,-462.4101
-1149.1052,-459.4740
-1152.9089,-456.2578
-1156.6004,-452.8664
-1160.2341,-449.3750
-1163.7823,-445.7710
-1167.2087,-442.0366
-1170.4537,-438.1439
-1173.4807,-434.0873
-1176.3164,-429.8986
-1178.9591,-425.5950
-1181.4259,-421.2169
-1183.9303,-416.9234
-1186.5220,-412.6734
-1189.1615,-408.4303
-1191.7954,-404.1668
-1194.3815,-399.8535
-1196.8864,-395.4748
-1199.2705,-391.0214
-1201.5020,-386.4909
-1203.5420,-381.9007
-1205.4168,-377.2260
-1207.1694,-372.4974
-1208.8465,-367.7353
-1210.4658,-362.9619
-1212.0397,-358.1893
-1213.5861,-353.3898
-1215.1129,-348.5854
-1216.6295,-343.7942
-1218.1725,-339.0171
-1219.8001,-334.2172
-1221.5563,-329.4799
-1223.4504,-324.8422
-1225.4594,-320.1877
-1227.5911,-315.6447
-1229.9672,-311.1309
-1232.5975,-306.7696
-1235.4360,-302.5716
-1238.4841,-298.4520
-1241.7484,-294.5244
-1245.3729,-290.8625
-1249.3235,-287.5468
-1253.5381,-284.6331
-1257.9799,-282.2035
-1262.5808,-280.2731
-1267.2261,-278.6669
-1271.8847,-277.2705
-1276.5217,-275.9336
-1281.1243,-274.6298
-1285.6917,-273.4367
-1290.2579,-272.4380
-1294.8778,-271.7571
-1299.5984,-271.4469
-1304.4265,-271.3607
-1309.3274,-271.3408
-1314.2879,-271.4048
-1319.3286,-271.5567
-1324.4379,-271.8954
-1329.5464,-272.5994
-1334.5867,-273.7102
-1339.5134,-275.1924
-1344.3084,-276.9868
-1349.0204,-278.9999
-1353.6165,-281.2762
-1358.0696,-283.8048
-1362.3920,-286.4709
-1366.6311,-289.2214
-1370.8108,-292.0015
-1374.9828,-294.7665
-1379.1692,-297.5927
-1383.2772,-300.5495
-1387.2899,-303.5872
-1391.2611,-306.6215
-1395.2924,-309.6967
-1399.2318,-312.9129
-1403.0449,-316.2841
-1406.7177,-319.8033
-1410.2595,-323.4478
-1413.6791,-327.2043
-1416.9454,-331.0882
-1420.0679,-335.1007
-1423.0221,-339.2173
-1425.8787,-343.3911
-1428.7585,-347.4939
-1431.5572,-351.6255
-1434.2303,-355.8175
-1436.7936,-360.0615
-1439.1728,-364.3487
-1441.3491,-368.7349
-1443.3583,-373.1878
-1445.2867,-377.6944
-1447.1931,-382.2090
-1448.8585,-386.7626
-1450.2351,-391.4018
-1451.4209,-396.1446
-1452.4745,-400.9046
-1453.4816,-405.7301
-1454.5246,-410.4888
-1455.4537,-415.2964
-1456.1822,-420.1605
-1456.8246,-425.0714
-1457.3469,-430.0035
-1457.6733,-434.9760
-1457.6991,-439.9796
-1457.4823,-444.9689
-1457.2541,-449.9738
-1457.0187,-455.0015
-1456.7058,-460.0388
-1456.2396,-465.0720
-1455.5476,-470.0806
-1454.5688,-475.0420
-1453.3547,-479.9548
-1451.9430,-484.8178
-1450.3649,-489.6219
-1448.7187,-494.3702
-1447.0606,-499.1104
-1445.3386,-503.8336
-1443.4929,-508.5174
-1441.5853,-513.1794
-1439.6677,-517.8327
-1437.7308,-522.4702
-1435.7505,-527.0998
-1433.6845,-531.6994
-1431.5231,-536.2570
-1429.2696,-540.7674
-1426.9216,-545.2375
-1424.5029,-549.6541
-1421.9453,-554.0336
-1419.2806,-558.3057
-1416.4889,-562.5078
-1413.5764,-566.6290
-1410.5538,-570.6491
-1407.4440,-574.6015
-1404.2726,-578.5026
-1401.0714,-582.3680
-1397.8676,-586.2323
-1394.6929,-590.1079
