ordinal,name,location,country,variant,lengthKm,commonTrackName,category,path,mapUrl,pitMapUrl,startFinishMapUrl,turnsMapUrl,cornersPerLap,pitRoadSpeedLimitMph,numberPitStalls,maxCars,nightLighting,rainEnabled,latitude,longitude,timeZone
114,Las Vegas Motor Speedway,"Las Vegas, Nevada",USA,Road Course Combined,3.541,,road,tracks\vegas\roadcombined,https://members-assets.iracing.com/public/track-maps/tracks_vegas/114-vegas-roadcombined/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_vegas/114-vegas-roadcombined/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_vegas/114-vegas-roadcombined/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_vegas/114-vegas-roadcombined/turns.svg,11,35,23,60,false,true,36.2722847,-115.0124701,America/Los_Angeles
115,Darlington Raceway,"Darlington, South Carolina",USA,,2.198,,oval,tracks\darlington,https://members-assets.iracing.com/public/track-maps/tracks_darlington/115-darlington/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_darlington/115-darlington/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_darlington/115-darlington/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_darlington/115-darlington/turns.svg,4,45,43,64,true,false,34.2973206,-79.9073456,America/New_York
116,Talladega Superspeedway,"Talladega, Alabama",USA,,4.281,,oval,tracks\talladega,https://members-assets.iracing.com/public/track-maps/tracks_talladega/116-talladega/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_talladega/116-talladega/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_talladega/116-talladega/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_talladega/116-talladega/turns.svg,4,55,43,64,false,false,33.5669742,-86.0683193,America/Chicago
117,[Legacy] Texas Motor Speedway - 2009,"Fort Worth, Texas",USA,Road Course Long,1.4,,road,tracks\texas\infieldrclong,https://members-assets.iracing.com/public/track-maps/tracks_texas/117-texas-infieldrclong/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/117-texas-infieldrclong/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/117-texas-infieldrclong/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/117-texas-infieldrclong/turns.svg,8,30,37,60,false,true,33.0373257,-97.2843123,America/Chicago
118,[Legacy] Texas Motor Speedway - 2009,"Fort Worth, Texas",USA,Road Course Short A,0.66,,road,tracks\texas\infieldrcshorta,https://members-assets.iracing.com/public/track-maps/tracks_texas/118-texas-infieldrcshorta/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/118-texas-infieldrcshorta/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/118-texas-infieldrcshorta/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/118-texas-infieldrcshorta/turns.svg,5,30,23,34,false,true,33.0373257,-97.2843123,America/Chicago
119,[Legacy] Texas Motor Speedway - 2009,"Fort Worth, Texas",USA,Road Course Short B,0.772,,road,tracks\texas\infieldrcshortb,https://members-assets.iracing.com/public/track-maps/tracks_texas/119-texas-infieldrcshortb/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/119-texas-infieldrcshortb/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/119-texas-infieldrcshortb/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/119-texas-infieldrcshortb/turns.svg,7,30,37,63,false,true,33.0373257,-97.2843123,America/Chicago
120,[Legacy] Texas Motor Speedway - 2009,"Fort Worth, Texas",USA,Legends Oval,0.386,,oval,tracks\texas\legendsoval,https://members-assets.iracing.com/public/track-maps/tracks_texas/120-texas-legendsoval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/120-texas-legendsoval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/120-texas-legendsoval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/120-texas-legendsoval/turns.svg,2,30,18,27,false,false,33.0373257,-97.2843123,America/Chicago
121,[Legacy] Texas Motor Speedway - 2009,"Fort Worth, Texas",USA,Oval,2.414,,oval,tracks\texas\oval,https://members-assets.iracing.com/public/track-maps/tracks_texas/121-texas-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/121-texas-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/121-texas-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/121-texas-oval/turns.svg,4,30,43,64,false,false,33.0373257,-97.2843123,America/Chicago
122,[Legacy] Texas Motor Speedway - 2009,"Fort Worth, Texas",USA,Road Course Combined,3.669,,road,tracks\texas\roadcourse,https://members-assets.iracing.com/public/track-maps/tracks_texas/122-texas-roadcourse/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/122-texas-roadcourse/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/122-texas-roadcourse/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_texas/122-texas-roadcourse/turns.svg,10,45,43,60,false,true,33.0373257,-97.2843123,America/Chicago
123,Chicagoland Speedway,"Joliet, Illinois",USA,,2.414,,oval,tracks\chicagoland,https://members-assets.iracing.com/public/track-maps/tracks_chicagoland/123-chicagoland/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_chicagoland/123-chicagoland/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_chicagoland/123-chicagoland/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_chicagoland/123-chicagoland/turns.svg,4,45,43,64,true,false,41.4749519,-88.0594943,America/Chicago
124,[Legacy] Michigan International Speedway - 2009,"Brooklyn, Michigan",USA,,3.219,,oval,tracks\michigan,https://members-assets.iracing.com/public/track-maps/tracks_michigan/124-michigan/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_michigan/124-michigan/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_michigan/124-michigan/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_michigan/124-michigan/turns.svg,4,55,43,64,false,false,34.15219,-83.81511,America/Detroit
126,Road Atlanta,"Braselton, Georgia",USA,Club,2.913,road-atlanta-s,road,tracks\roadatlanta\club,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/126-roadatlanta-club/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/126-roadatlanta-club/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/126-roadatlanta-club/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/126-roadatlanta-club/turns.svg,14,45,47,64,true,true,34.15219,-83.81511,America/New_York
127,Road Atlanta,"Braselton, Georgia",USA,Full Course,4.088,road-atlanta,road,tracks\roadatlanta\full,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/127-roadatlanta-full/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/127-roadatlanta-full/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/127-roadatlanta-full/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/127-roadatlanta-full/turns.svg,12,45,51,64,true,true,34.15219,-83.81511,America/New_York
128,Road Atlanta,"Braselton, Georgia",USA,Short,2.832,,road,tracks\roadatlanta\short,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/128-roadatlanta-short/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/128-roadatlanta-short/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/128-roadatlanta-short/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_roadatlanta/128-roadatlanta-short/turns.svg,10,45,51,64,true,true,34.15219,-83.81511,America/New_York
129,New Hampshire Motor Speedway,"Loudon, New Hampshire",USA,Road Course,2.462,,road,tracks\newhampshire\chicane,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/129-newhampshire-chicane/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/129-newhampshire-chicane/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/129-newhampshire-chicane/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/129-newhampshire-chicane/turns.svg,14,45,44,60,false,true,43.36268,-71.462767,America/New_York
130,New Hampshire Motor Speedway,"Loudon, New Hampshire",USA,Road Course with North Oval,2.559,,road,tracks\newhampshire\northoval,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/130-newhampshire-northoval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/130-newhampshire-northoval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/130-newhampshire-northoval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/130-newhampshire-northoval/turns.svg,13,45,44,60,false,true,43.36268,-71.462767,America/New_York
131,New Hampshire Motor Speedway,"Loudon, New Hampshire",USA,Oval,1.609,,oval,tracks\newhampshire\oval,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/131-newhampshire-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/131-newhampshire-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/131-newhampshire-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/131-newhampshire-oval/turns.svg,4,45,44,60,false,false,43.36268,-71.462767,America/New_York
132,New Hampshire Motor Speedway,"Loudon, New Hampshire",USA,Road Course with South Oval,2.494,,road,tracks\newhampshire\southoval,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/132-newhampshire-southoval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/132-newhampshire-southoval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/132-newhampshire-southoval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_newhampshire/132-newhampshire-southoval/turns.svg,13,45,44,60,false,true,43.36268,-71.462767,America/New_York
133,Indianapolis Motor Speedway,"Speedway, Indiana",USA,NASCAR Oval - 2009,4.023,,oval,tracks\indianapolis\oval,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/133-indianapolis-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/133-indianapolis-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/133-indianapolis-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/133-indianapolis-oval/turns.svg,4,60,55,82,false,false,39.7953542,-86.2374946,America/Indiana/Indianapolis
134,Indianapolis Motor Speedway,"Speedway, Indiana",USA,Road Course - 2009,4.192,,road,tracks\indianapolis\road,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/134-indianapolis-road/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/134-indianapolis-road/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/134-indianapolis-road/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/134-indianapolis-road/turns.svg,13,55,53,79,false,true,39.7953542,-86.2374946,America/Indiana/Indianapolis
135,Indianapolis Motor Speedway,"Speedway, Indiana",USA,Bike - 2009,4.218,,road,tracks\indianapolis\motogp,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/135-indianapolis-motogp/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/135-indianapolis-motogp/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/135-indianapolis-motogp/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_indianapolis/135-indianapolis-motogp/turns.svg,16,55,53,79,false,true,39.7953542,-86.2374946,America/Indiana/Indianapolis
136,[Legacy] Pocono Raceway - 2009,"Long Pond, Pennsylvania",USA,Oval,4.023,,oval,tracks\pocono\oval,https://members-assets.iracing.com/public/track-maps/tracks_pocono/136-pocono-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/136-pocono-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/136-pocono-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/136-pocono-oval/turns.svg,3,55,43,64,false,false,41.0543442,-75.513473,America/New_York
137,[Legacy] Pocono Raceway - 2009,"Long Pond, Pennsylvania",USA,East,2.253,,road,tracks\pocono\east,https://members-assets.iracing.com/public/track-maps/tracks_pocono/137-pocono-east/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/137-pocono-east/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/137-pocono-east/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/137-pocono-east/turns.svg,13,35,31,60,false,true,41.0543442,-75.513473,America/New_York
138,[Legacy] Pocono Raceway - 2009,"Long Pond, Pennsylvania",USA,South,1.609,,road,tracks\pocono\south,https://members-assets.iracing.com/public/track-maps/tracks_pocono/138-pocono-south/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/138-pocono-south/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/138-pocono-south/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/138-pocono-south/turns.svg,10,35,15,22,false,true,41.0543442,-75.513473,America/New_York
139,[Legacy] Pocono Raceway - 2009,"Long Pond, Pennsylvania",USA,North,2.414,,road,tracks\pocono\north,https://members-assets.iracing.com/public/track-maps/tracks_pocono/139-pocono-north/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/139-pocono-north/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/139-pocono-north/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/139-pocono-north/turns.svg,7,35,60,90,false,true,41.0543442,-75.513473,America/New_York
140,[Legacy] Pocono Raceway - 2009,"Long Pond, Pennsylvania",USA,International,4.023,,road,tracks\pocono\international,https://members-assets.iracing.com/public/track-maps/tracks_pocono/140-pocono-international/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/140-pocono-international/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/140-pocono-international/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_pocono/140-pocono-international/turns.svg,7,55,60,90,false,true,41.0543442,-75.513473,America/New_York
142,Summit Point Raceway,"Summit Point, West Virginia",USA,Jefferson Reverse,1.786,,road,tracks\summit\jefferson\rev,https://members-assets.iracing.com/public/track-maps/tracks_summit/142-summit-jefferson-rev/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_summit/142-summit-jefferson-rev/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_summit/142-summit-jefferson-rev/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_summit/142-summit-jefferson-rev/turns.svg,7,35,20,30,false,true,39.2415229,-77.9778938,America/New_York
143,Centripetal Circuit,,Parts Unknown,,0.198,,oval,tracks\skidpad,https://members-assets.iracing.com/public/track-maps/tracks_skidpad/143-skidpad/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_skidpad/143-skidpad/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_skidpad/143-skidpad/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_skidpad/143-skidpad/turns.svg,1,45,1,1,false,false,42.596953,-83.684817,America/Detroit
144,Canadian Tire Motorsports Park,"Bowmanville, Ontario",Canada,,3.957,,road,tracks\mosport,https://members-assets.iracing.com/public/track-maps/tracks_mosport/144-mosport/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_mosport/144-mosport/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_mosport/144-mosport/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_mosport/144-mosport/turns.svg,10,35,32,67,false,true,44.0541878,-78.677559,America/Toronto
145,Brands Hatch Circuit,"Fawkham, Kent",England,Grand Prix,3.703,brands-hatch,road,tracks\brandshatch\grandprix,https://members-assets.iracing.com/public/track-maps/tracks_brandshatch/145-brandshatch-grandprix/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_brandshatch/145-brandshatch-grandprix/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_brandshatch/145-brandshatch-grandprix/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_brandshatch/145-brandshatch-grandprix/turns.svg,9,45,31,61,false,true,51.3581048,0.2536338,Europe/London
146,Brands Hatch Circuit,"Fawkham, Kent",England,Indy,1.928,brands-hatch-indy,road,tracks\brandshatch\indy,https://members-assets.iracing.com/public/track-maps/tracks_brandshatch/146-brandshatch-indy/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_brandshatch/146-brandshatch-indy/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_brandshatch/146-brandshatch-indy/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_brandshatch/146-brandshatch-indy/turns.svg,6,45,31,61,false,true,51.3581048,0.2536338,Europe/London
147,Circuit Park Zandvoort,"Zandvoort, North Holland",Netherlands,Chicane - 2009,4.313,,road,tracks\zandvoort\chicane,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/147-zandvoort-chicane/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/147-zandvoort-chicane/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/147-zandvoort-chicane/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/147-zandvoort-chicane/turns.svg,14,37,21,43,false,true,52.3877081,4.5420188,Europe/Amsterdam
148,Circuit Park Zandvoort,"Zandvoort, North Holland",Netherlands,Club - 2009,2.575,,road,tracks\zandvoort\club,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/148-zandvoort-club/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/148-zandvoort-club/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/148-zandvoort-club/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/148-zandvoort-club/turns.svg,7,37,21,43,false,true,52.3877081,4.5420188,Europe/Amsterdam
149,Circuit Park Zandvoort,"Zandvoort, North Holland",Netherlands,Grand Prix - 2009,4.299,,road,tracks\zandvoort\grandprix,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/149-zandvoort-grandprix/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/149-zandvoort-grandprix/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/149-zandvoort-grandprix/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/149-zandvoort-grandprix/turns.svg,13,37,21,43,false,true,52.3877081,4.5420188,Europe/Amsterdam
150,Circuit Park Zandvoort,"Zandvoort, North Holland",Netherlands,Nationaal - 2009,2.897,,road,tracks\zandvoort\national,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/150-zandvoort-national/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/150-zandvoort-national/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/150-zandvoort-national/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/150-zandvoort-national/turns.svg,8,37,21,43,false,true,52.3877081,4.5420188,Europe/Amsterdam
151,Circuit Park Zandvoort,"Zandvoort, North Holland",Netherlands,Oostelijk - 2009,1.448,,road,tracks\zandvoort\oostelijk,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/151-zandvoort-oostelijk/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/151-zandvoort-oostelijk/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/151-zandvoort-oostelijk/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_zandvoort/151-zandvoort-oostelijk/turns.svg,6,37,11,22,false,true,52.3877081,4.5420188,Europe/Amsterdam
