x,z
12.3904,1429.1128
14.7242,1424.7091
16.9756,1420.2619
19.1518,1415.7794
21.2592,1411.2642
23.3037,1406.7218
25.2882,1402.1547
27.2241,1397.5683
29.0930,1392.9551
30.8973,1388.3203
32.6346,1383.6658
34.3276,1379.0046
36.0091,1374.3457
37.7127,1369.7049
39.4332,1365.0797
41.1668,1360.4671
42.9335,1355.8722
44.7367,1351.2920
46.5990,1346.7297
48.4797,1342.1634
50.3557,1337.5803
52.1998,1332.9719
54.0034,1328.3393
55.7747,1323.6879
57.4919,1319.0162
59.1262,1314.3122
60.6812,1309.5799
62.1716,1304.8249
63.6018,1300.0533
64.9910,1295.2697
66.3537,1290.4796
67.6671,1285.6747
68.9167,1280.8532
70.1104,1276.0198
71.2598,1271.1780
72.3764,1266.3302
73.4733,1261.4756
74.5420,1256.6106
75.5682,1251.7458
76.5596,1246.8721
77.5253,1241.9982
78.4756,1237.1267
79.4226,1232.2449
80.3652,1227.3564
81.2940,1222.4783
82.2180,1217.5895
83.1397,1212.6987
84.0580,1207.8082
84.9698,1202.9192
85.8738,1198.0246
86.7712,1193.1256
87.6617,1188.2395
88.5485,1183.3400
89.4306,1178.4371
90.3063,1173.5325
91.1752,1168.6253
92.0407,1163.7172
92.9061,1158.8075
93.7741,1153.8990
94.6439,1148.9900
95.5152,1144.0794
96.3907,1139.1693
97.2726,1134.2595
98.1635,1129.3506
99.0628,1124.4424
99.9702,1119.5356
100.8841,1114.6299
101.8021,1109.7249
102.7254,1104.8192
103.6510,1099.9141
104.5772,1095.0079
105.5026,1090.1006
106.4276,1085.1932
107.3525,1080.2855
108.2772,1075.3780
109.2020,1070.4709
110.1284,1065.5667
111.0652,1060.6660
112.0081,1055.7639
112.9503,1050.8610
113.8875,1045.9558
114.8119,1041.0475
115.7163,1036.1332
116.5947,1031.2129
117.4417,1026.2847
118.2610,1021.3539
119.0581,1016.4202
119.8372,1011.4841
120.6017,1006.5453
121.3526,1001.6057
122.0932,996.6638
122.8276,991.7227
123.5612,986.7782
124.2855,981.8320
124.9983,976.8844
125.7012,971.9358
126.3962,966.9855
127.0874,962.0356
127.7782,957.0855
128.4720,952.1345
129.1723,947.1853
129.8769,942.2368
130.5826,937.2874
131.2899,932.3375
131.9982,927.3870
132.7067,922.4365
133.4172,917.4874
134.1336,912.5378
134.8565,907.5901
135.5842,902.6447
136.3154,897.6982
137.0491,892.7514
137.7851,887.8066
138.5259,882.8615
139.2677,877.9174
140.0077,872.9745
140.7439,868.0313
141.4785,863.0867
142.2118,858.1444
142.9465,853.2046
143.6857,848.2670
144.4298,843.3294
145.1794,838.3934
145.9360,833.4592
146.7029,828.5256
147.4818,823.5924
148.2719,818.6614
149.0713,813.7332
149.8797,808.8074
150.6957,803.8813
151.5185,798.9573
152.3479,794.0330
153.1826,789.1087
154.0217,784.1819
154.8647,779.2565
155.7137,774.3310
156.5670,769.4050
157.4249,764.4799
158.2874,759.5546
159.1533,754.6301
160.0192,749.7045
160.8843,744.7795
161.7513,739.8550
162.6250,734.9338
163.5066,730.0116
164.3923,725.0913
165.2788,720.1715
166.1641,715.2505
167.0492,710.3309
167.9337,705.4128
168.8173,700.4909
169.7053,695.5707
170.5954,690.6498
171.4847,685.7322
172.3735,680.8139
173.2589,675.8953
174.1385,670.9755
175.0084,666.0557
175.8663,661.1334
176.7127,656.2094
177.5500,651.2840
178.3788,646.3565
179.2020,641.4285
180.0195,636.5000
180.8314,631.5704
181.6373,626.6398
182.4384,621.7092
183.2353,616.7790
184.0269,611.8486
184.8138,606.9163
185.5952,601.9853
186.3704,597.0532
187.1409,592.1199
187.9073,587.1873
188.6701,582.2555
189.4278,577.3205
190.1750,572.3833
190.9133,567.4445
191.6460,562.5075
192.3777,557.5683
193.1104,552.6290
193.8456,547.6907
194.5868,542.7531
195.3369,537.8166
196.0948,532.8801
196.8566,527.9453
197.6213,523.0117
198.3891,518.0778
199.1614,513.1442
199.9386,508.2123
200.7221,503.2804
201.5108,498.3497
202.3089,493.4190
203.1209,488.4912
203.9430,483.5652
204.7711,478.6424
205.5999,473.7204
206.4247,468.7998
207.2412,463.8781
208.0460,458.9558
208.8363,454.0312
209.6168,449.1034
210.3884,444.1755
211.1529,439.2463
211.9121,434.3155
212.6582,429.3831
213.3899,424.4469
214.1301,419.5103
214.9005,414.5910
215.7126,409.6673
216.5735,404.7503
217.4427,399.8322
218.2770,394.9029
219.0488,389.9626
219.7840,385.0194
220.5314,380.0635
221.3291,375.1167
222.1677,370.2004
223.0552,365.2669
223.9870,360.3495
224.9699,355.4322
226.0074,350.5245
227.1078,345.6208
228.2877,340.7390
229.5565,335.8824
230.9287,331.0546
232.4023,326.2562
233.9611,321.4851
235.5906,316.7378
237.2644,312.0071
238.9806,307.2914
240.7536,302.5987
242.6133,297.9383
244.5470,293.3127
246.5656,288.7262
248.6433,284.1749
250.7354,279.6406
252.7694,275.0923
254.7022,270.5098
256.5299,265.8863
258.2296,261.2128
259.8272,256.4979
261.3557,251.7574
262.8615,247.0036
264.3891,242.2518
265.9659,237.5165
267.6124,232.8046
269.3231,228.1152
271.1051,223.4554
272.9525,218.8199
274.8626,214.2100
276.8308,209.6250
278.8551,205.0639
280.9337,200.5277
283.0796,196.0233
285.2900,191.5505
287.5554,187.1041
289.8659,182.6799
292.2112,178.2733
294.5836,173.8750
296.9877,169.4960
299.4306,165.1467
301.9139,160.8139
304.4256,156.5009
306.9566,152.1980
309.4988,147.8947
312.0618,143.5952
314.6511,139.3279
317.2641,135.0600
319.8850,130.7895
322.4992,126.5170
325.0977,122.2339
327.6721,117.9296
330.2091,113.6010
332.6879,109.2676
335.1506,104.8914
337.5839,100.5131
339.9989,96.1214
342.3986,91.7159
344.7824,87.3012
347.1434,82.8855
349.4796,78.4649
351.8026,74.0140
354.1252,69.5957
356.4136,65.0943
358.4173,60.4003
360.0157,55.5402
361.4278,50.6568
362.5266,45.6515
363.0438,40.5205
362.8318,35.3753
362.3521,30.3447
361.8281,25.4478
361.1731,20.7080
360.2248,16.1715
359.0458,11.7587
358.0560,7.1834
357.1997,2.3501
356.0199,-2.5006
354.1473,-7.1768
351.9427,-11.7203
349.6148,-16.2464
347.0125,-20.5976
344.0269,-24.6690
340.9669,-28.6049
338.1475,-32.6321
335.6639,-36.8370
333.2468,-41.0906
330.7875,-45.3051
328.4148,-49.5463
326.2146,-53.8608
324.2447,-58.2904
322.4822,-62.8241
320.8848,-67.4321
319.3988,-72.0787
318.0143,-76.7492
316.7176,-81.4571
315.4946,-86.2194
314.3136,-91.0340
313.2188,-95.8979
312.2076,-100.8199
311.2251,-105.7888
310.3431,-110.8034
309.6879,-115.8543
309.3159,-120.9359
309.2153,-126.0273
309.3586,-131.1187
309.7724,-136.2062
310.4975,-141.2498
311.4576,-146.2186
312.5258,-151.1215
313.6528,-156.0272
314.8720,-160.9211
316.1277,-165.7694
317.4029,-170.6211
318.6783,-175.4622
319.9420,-180.3029
321.1831,-185.1432
322.4219,-189.9876
323.6579,-194.8288
324.8904,-199.6791
326.1113,-204.5165
327.3270,-209.3780
328.5336,-214.2163
329.7512,-219.0790
330.9796,-223.9352
332.2175,-228.7779
333.4645,-233.6252
334.7159,-238.4730
335.9666,-243.3181
337.2189,-248.1600
338.4765,-252.9967
339.7616,-257.8283
341.0715,-262.6533
342.3899,-267.4761
343.7025,-272.3017
344.9927,-277.1335
346.2511,-281.9740
347.4662,-286.8274
348.6266,-291.6945
349.7264,-296.5762
350.7731,-301.4658
351.7779,-306.3611
352.7527,-311.2605
353.7081,-316.1611
354.6538,-321.0611
355.6005,-325.9579
356.5581,-330.8523
357.5284,-335.7473
358.4890,-340.6460
359.4433,-345.5462
360.3943,-350.4454
361.3464,-355.3442
362.3024,-360.2413
363.2653,-365.1370
364.2387,-370.0292
